,city,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,total_cases,year_recorded,month_recorded,total satellite vegetation index of city,standing water feature 2,standing water feature 3,standing water feature 4,standing water feature 5,standing water feature 6
671,sj,13,-0.1169,-0.091575,0.1527286,0.1867714,0.0,298.75285714299997,299.035714286,293.801428571,301.6,296.3,7.3,74.3257142857,0.0,15.2214285714,3.75714285714,26.9285714286,7.05714285714,32.2,22.8,12,2003,3,0.131025,0.9564825,542.57771428561,71.09124501427205,0.024204244031830236,0.23571367710302402
672,sj,14,0.0925,-0.05085,0.1298,0.12142860000000001,0.0,298.9,299.042857143,294.331428571,301.9,296.8,7.5,76.1342857143,0.0,15.73,3.37142857143,26.7,6.985714285710001,33.3,22.2,3,2003,4,0.29287860000000004,2.1965895000000004,571.0071428572501,167.23577259003142,0.024842663133487913,0.5539442616430322
673,sj,15,0.12815,0.09896667,0.1515,0.1395429,38.52,298.33,298.407142857,294.542857143,301.1,296.1,43.64,79.63571428569999,38.52,15.9014285714,2.7,26.4,6.17142857143,32.2,22.8,2,2003,4,0.51815957,22.6124836348,3475.3025714279474,1800.7612860309996,0.14493523746263698,5.980608721457986
674,sj,16,,-0.0029,0.07464286,0.09557143,5.96,298.702857143,298.771428571,295.007142857,301.3,296.8,23.5,80.24142857140001,5.96,16.3814285714,2.74285714286,26.4285714286,6.68571428571,31.7,22.8,7,2003,4,,,1885.6735714279002,,0.07799535346830401,
675,sj,17,-0.078,-0.1252,0.14867139999999998,0.15947139999999999,389.6,298.445714286,298.421428571,295.482857143,301.4,296.3,111.7,83.7514285714,389.6,16.8857142857,2.7857142857099997,25.3571428571,6.42857142857,30.6,20.6,5,2003,4,0.10494279999999992,11.72211075999999,9355.03457142538,981.7435220221786,0.3706038487060385,3.257277777114063
676,sj,18,0.0681,0.0355,0.2512714,0.2120714,26.56,299.185714286,299.4,295.447142857,302.3,296.8,15.2,80.0714285714,26.56,16.8328571429,3.08571428571,26.9285714286,6.5,32.2,23.3,5,2003,4,0.5669428,8.617530559999999,1217.0857142852801,690.0179826968966,0.050281177638107834,2.2825603132547028
677,sj,19,-0.0477,0.072125,0.2656833,0.2382143,16.65,300.038571429,300.207142857,295.18,302.2,298.3,1.5,74.80857142859999,16.65,16.5171428571,3.01428571429,27.6428571429,7.57142857143,32.8,23.3,7,2003,5,0.5283225999999999,0.7924838999999998,112.21285714289999,59.28458843916548,0.004963600264725348,0.19617666591385005
678,sj,20,0.01485,-0.0432,0.16875710000000002,0.1725429,10.86,299.577142857,299.728571429,294.601428571,301.5,297.7,7.7,74.23,10.86,15.93,2.7142857142900003,26.9,6.82857142857,31.1,22.8,7,2003,5,0.31295,2.4097150000000003,571.571,178.87314445,0.025538971807628524,0.593277427694859
679,sj,21,,0.0041,0.15261429999999998,0.12435710000000001,60.93,299.63428571400004,299.707142857,295.184285714,301.5,298.0,13.76,76.7042857143,60.93,16.5728571429,2.32857142857,27.0571428571,6.77142857143,31.1,22.8,7,2003,5,,,1055.450971428768,,0.04563847429519071,
680,sj,22,-0.0457,-0.007566666999999999,0.19591429999999999,0.17805710000000002,111.7,299.508571429,299.685714286,296.017142857,301.8,297.0,28.3,81.2914285714,111.7,17.4242857143,2.4,27.7571428571,6.75714285714,32.2,22.8,7,2003,5,0.320704733,9.0759439439,2300.54742857062,737.7964488335773,0.09377070907886018,2.4446535746639406
681,sj,23,,0.06276667,0.19745710000000002,0.175,9.1,300.091428571,300.335714286,295.555714286,302.4,298.2,1.6,76.33428571430001,9.1,16.9014285714,2.72857142857,27.971428571399997,7.385714285710001,32.2,22.8,10,2003,6,,,122.13485714288002,,0.005291005291005292,
682,sj,24,0.05063333,0.055875,0.10935,0.09871429,18.25,299.75285714299997,299.842857143,295.397142857,301.6,297.8,20.1,77.1414285714,18.25,16.7585714286,2.7142857142900003,27.4,6.65714285714,31.1,22.8,13,2003,6,0.31457261999999997,6.322909662,1550.5427142851402,487.75828405458793,0.0666445623342175,1.6172356898361668
683,sj,25,0.0675,0.0484,0.1730429,0.13698570000000002,39.21,299.885714286,300.01428571400004,295.63142857099996,301.6,297.9,21.81,77.7314285714,39.21,17.0228571429,2.45714285714,27.471428571399997,5.58571428571,30.6,23.9,10,2003,6,0.4259286,9.289502766,1695.322457142234,722.0863207191518,0.07231432360742705,2.394185413525039
684,sj,26,-0.1798,-0.05245,0.1182714,0.1597286,17.92,299.911428571,300.142857143,296.352857143,301.9,298.5,18.4,80.98,17.92,17.7542857143,2.4,28.028571428600003,6.04285714286,32.2,24.4,14,2003,6,0.04575000000000004,0.8418000000000007,1490.032,68.16896400000006,0.060947333554157004,0.22579981450811548
685,sj,27,-0.0853,0.02575,0.2083857,0.2085571,0.0,300.35571428599997,300.5,296.362857143,302.0,298.4,5.8,78.9285714286,0.0,17.744285714300002,2.54285714286,28.6428571429,6.1,32.8,24.4,11,2003,7,0.3573928,2.07287824,457.78571428588,163.60931822863066,0.019205298013245033,0.5417527093663267
686,sj,28,,0.29600000000000004,0.19168570000000001,0.175,10.83,299.92714285700004,299.957142857,296.1,301.8,298.1,44.04,79.6585714286,10.83,17.4871428571,2.54285714286,28.0428571429,6.18571428571,31.7,23.9,20,2003,7,,,3508.163485715544,,0.14592445328031808,
687,sj,29,-0.05675,-0.1126667,0.2248714,0.1869,62.57,300.154285714,300.342857143,296.315714286,301.7,298.4,21.9,79.7442857143,62.57,17.724285714300002,1.9142857142900003,27.471428571399997,5.88571428571,31.7,21.7,25,2003,7,0.24235469999999998,5.307567929999999,1746.39985714317,423.2482134579758,0.07258866423599603,1.4028777376797341
688,sj,30,0.1045,0.0661,0.1618571,0.1561714,0.0,300.50142857099996,300.48571428599996,296.292857143,302.6,298.2,13.4,77.8,0.0,17.6585714286,2.8,28.1428571429,6.11428571429,32.8,23.3,17,2003,7,0.48862849999999997,6.547621899999999,1042.52,509.4049838199999,0.04428288169200264,1.6834269128222072
689,sj,31,0.04995,-0.03565,0.1580333,0.192,41.92,300.13,300.3,296.89428571400003,301.8,298.9,46.9,82.6014285714,41.92,18.338571428599998,1.8285714285699999,27.8714285714,5.55714285714,31.7,24.4,18,2003,7,0.36433329999999997,17.08723177,3874.0069999986604,1411.429754532612,0.15540092776673292,4.676705614753518
690,sj,32,0.0785,0.03633333,0.2077857,0.21067139999999998,28.0,300.38,300.571428571,296.79,302.1,298.8,22.5,80.84,28.0,18.2157142857,2.2571428571400003,28.0714285714,5.8,31.7,25.0,25,2003,8,0.53329043,11.999034674999999,1818.9,970.0019631270001,0.07447864945382324,3.2108638302780537
691,sj,33,0.0348,0.0317,0.2225714,0.20398570000000002,11.37,300.512857143,300.578571429,296.69,302.5,298.8,29.1,79.7885714286,11.37,18.1457142857,2.55714285714,27.9285714286,5.87142857143,32.2,24.4,21,2003,8,0.4930571,14.347961610000002,2321.84742857226,1144.8033597742958,0.09619834710743802,3.7844739166092425
692,sj,34,0.0726,0.0519,0.1617286,0.1578143,42.46,300.77428571400003,300.792857143,296.611428571,302.8,298.9,31.0,78.2542857143,42.46,18.0614285714,2.7857142857099997,28.1428571429,6.92857142857,32.2,23.9,31,2003,8,0.44404289999999996,13.7653299,2425.8828571433,1077.1960589461967,0.1023778071334214,3.5574506570217856
693,sj,35,,0.1,0.20437139999999998,0.1603571,98.68,300.668571429,300.728571429,297.048571429,302.8,298.7,50.86,80.7971428571,98.68,18.571428571400002,2.54285714286,27.9142857143,6.45714285714,31.7,23.3,32,2003,8,,,4109.342685712106,,0.1679656538969617,
694,sj,36,,,0.2036286,0.2409286,86.4,300.63142857099996,300.75,297.418571429,302.7,298.7,63.0,82.7842857143,86.4,18.9685714286,2.1857142857099996,27.6857142857,6.07142857143,31.7,24.4,26,2003,9,,,5215.4100000009,,0.20812685827552033,
695,sj,37,0.09445,-0.013519999999999999,0.2407,0.2419286,16.81,300.967142857,301.228571429,297.108571429,303.7,299.0,12.5,79.7042857143,16.81,18.6357142857,3.14285714286,28.728571428600002,6.32857142857,34.4,25.0,35,2003,9,0.5635586,7.0444825,996.30357142875,561.4754458893864,0.04115903852486006,1.8487831606499388
696,sj,38,-0.0939,0.086425,0.2489,0.2247429,38.7,301.142857143,301.4,296.775714286,304.3,298.8,13.9,77.3671428571,38.7,18.2985714286,3.45714285714,28.8714285714,6.485714285709999,34.4,25.0,28,2003,9,0.46616789999999997,6.47973381,1075.4032857136901,501.3184913542509,0.045678606638186,1.6474482134546529
697,sj,39,-0.0874,0.09725,0.2545714,0.2119143,99.61,300.791428571,300.914285714,297.12,303.3,298.7,26.59,80.53,99.61,18.678571428599998,2.7142857142900003,28.0428571429,7.44285714286,33.9,22.2,37,2003,9,0.4763357,12.665766263,2141.2927,1019.97415715939,0.08766897461259479,3.3629217182967026
698,sj,40,,0.0151,0.2174857,0.2088143,78.94,301.194285714,301.407142857,297.267142857,303.5,299.5,11.0,79.3557142857,78.94,18.8242857143,2.9,28.6,6.18571428571,32.2,25.0,41,2003,10,,,872.9128571427,,0.036243822075782535,
699,sj,41,0.0204,0.03275,0.16344289999999997,0.1103714,0.61,300.932857143,301.1,296.38428571400004,303.2,299.2,6.3,76.4357142857,0.61,17.8842857143,2.85714285714,28.1,6.04285714286,31.7,24.4,34,2003,10,0.32696429999999993,2.0598750899999994,481.54499999991,157.44802384347054,0.02077836411609499,0.5192876775840057
700,sj,42,0.0161,0.0371,0.2434,0.2677286,118.5,300.678571429,300.828571429,296.94,302.9,298.3,97.7,80.25,118.5,18.4857142857,2.51428571429,27.1285714286,6.68571428571,32.2,22.8,30,2003,10,0.5643286,55.134904219999996,7840.425,4424.576063654999,0.3225486959392539,14.607382184400791
701,sj,43,-0.0416,0.0553,0.1699286,0.1281714,20.44,301.09,301.157142857,296.79,302.9,299.0,10.7,77.5314285714,20.44,18.301428571400002,2.85714285714,28.028571428600003,7.0,32.8,23.9,39,2003,10,0.3118000000000001,3.3362600000000007,829.5862857139799,258.665003885619,0.0353251898316276,0.8539617163605778
702,sj,44,0.0892,0.00035,0.09465,0.08811429,96.7,300.952857143,301.114285714,296.651428571,303.4,298.6,17.08,77.5614285714,96.7,18.157142857100002,2.8,27.8,6.92857142857,33.3,23.9,39,2003,10,0.27231429,4.6511280732,1324.7491999995118,360.7481378259351,0.056295319709953856,1.1890182525574657
703,sj,45,,0.1635,0.13771670000000003,0.1248,79.96,300.162857143,300.23571428599996,296.0,302.7,297.5,35.9,78.08,79.96,17.47,3.27142857143,27.3714285714,7.185714285710001,32.8,22.2,39,2003,11,,,2803.0719999999997,,0.1185992732077965,
704,sj,46,0.06925,0.055375,0.06548571,0.07488571,97.28,300.054285714,300.05,296.66571428599997,301.7,298.3,92.1,81.8257142857,97.28,18.16,2.3,27.157142857100002,6.8571428571399995,31.7,22.8,34,2003,11,0.26499642,24.406170281999998,7536.1482857129695,1997.0523163030741,0.305270135896586,6.619331509125204
705,sj,47,-0.21795,0.015,0.12814289999999998,0.13501429999999998,390.6,299.07285714299996,299.15,296.831428571,300.7,297.7,181.74,87.5757142857,390.6,18.37,1.9857142857099999,26.3,4.68571428571,31.7,23.9,30,2003,11,0.060207199999999975,10.942056527999997,15916.01031428312,958.2584161941062,0.6043897572331227,3.1867589497642377
706,sj,48,-0.07015,-0.037775,0.2369429,0.20845709999999998,16.2,298.814285714,298.907142857,295.76,301.0,297.2,38.7,83.41,16.2,17.2271428571,2.3571428571400004,25.971428571399997,6.11428571429,30.6,22.8,37,2003,11,0.337475,13.060282500000001,3227.967,1089.358163325,0.1285714285714286,3.619130110714286
707,sj,49,-0.00305,0.0534,0.1275667,0.1174857,0.0,299.107142857,299.242857143,294.80857142900004,300.7,297.4,10.26,77.30857142859999,0.0,16.2042857143,1.9428571428599999,26.1857142857,5.61428571429,29.4,21.7,29,2003,12,0.2954024,3.030828624,793.1859428574359,234.30903116634943,0.03412038576654473,0.7792119426882256
708,sj,50,-0.1476,-0.1538,0.16168329999999997,0.10777139999999999,182.81,299.174285714,299.185714286,295.031428571,301.5,297.5,50.6,78.2328571429,182.81,16.4685714286,2.1428571428599996,25.6428571429,5.014285714290001,29.4,22.2,26,2003,12,-0.031945300000000065,-1.6164321800000034,3958.5825714307402,-126.45810781912668,0.16782752902155887,-0.4194298766803538
709,sj,51,-0.03753333,-0.0526,0.2905667,0.1977429,0.0,298.555714286,298.607142857,294.992857143,300.5,296.9,12.28,80.7971428571,0.0,16.39,2.15714285714,25.842857142899998,5.41428571429,29.4,22.2,15,2003,12,0.39817627000000005,4.889604595600001,992.1889142851879,395.0660810254259,0.04086522462562396,1.3146957771228815
710,sj,52,0.02085,-0.0398,0.1581375,0.1479444,1.96,299.044285714,299.178571429,295.025714286,300.8,297.2,9.14,78.6885714286,1.96,16.3757142857,2.7,26.014285714299998,6.5,30.0,21.1,22,2003,12,0.2871319,2.624385566,719.213542857404,206.50915106637785,0.03038563829787234,0.6865330820025859
711,sj,1,-0.2683,-0.1237,0.2237571,0.17654289999999997,,,,,,,,,,,,,,,,15,2004,1,0.008300000000000002,,,,,
712,sj,2,-0.0731,0.0172,0.21472860000000002,0.2224429,0.0,297.648571429,297.571428571,292.374285714,299.3,296.1,20.7,72.5771428571,0.0,13.8814285714,2.02857142857,24.3857142857,5.55714285714,27.8,20.6,20,2004,1,0.38127150000000004,7.89232005,1502.3468571419698,572.8020397428046,0.0691613765452723,1.9138056790604898
713,sj,3,,0.0026,0.2821,0.2899,36.07,297.8,297.971428571,293.895714286,299.5,296.5,20.2,78.9428571429,36.07,15.2571428571,2.17142857143,24.342857142899998,5.95714285714,28.3,20.0,14,2004,1,,,1594.64571428658,,0.0674457429048414,
714,sj,4,-0.18635,-0.178625,-0.01553333,0.01025,0.0,297.728571429,298.107142857,293.66571428599997,300.2,295.7,1.1,78.2642857143,0.0,15.0614285714,3.04285714286,24.528571428600003,6.1,27.8,20.6,10,2004,1,-0.37025832999999997,-0.407284163,86.09071428573,-31.87580409994153,0.003664223850766156,-0.10618189240486853
715,sj,5,-0.0535,-0.10800000000000001,0.2362571,0.2804143,0.0,297.56,297.6,292.87857142900003,300.0,295.8,2.0,75.4228571429,0.0,14.39,2.45714285714,24.6285714286,6.2,28.9,20.0,21,2004,1,0.3551714,0.7103428,150.8457142858,53.57608352688759,0.006666666666666667,0.17858694508962528
716,sj,6,,-0.0489,0.2528429,0.2169857,0.0,297.971428571,298.25,293.537142857,300.8,295.6,3.8,76.5228571429,0.0,14.941428571400001,2.8428571428600002,24.985714285700002,7.92857142857,31.1,19.4,14,2004,2,,,290.78685714302,,0.012632978723404254,
717,sj,7,-0.0423,0.0231,0.24638569999999999,0.1925571,0.0,298.325714286,298.507142857,293.518571429,299.8,297.3,3.04,74.65,0.0,14.874285714300001,1.9857142857099999,24.8857142857,6.72857142857,28.9,20.0,14,2004,2,0.41974279999999997,1.276018112,226.936,95.2547520608,0.010140093395597065,0.31772765864176117
718,sj,8,-0.1567,-0.0768,0.15384289999999998,0.1494,0.0,298.288571429,298.571428571,293.27,300.1,297.2,1.7,73.7914285714,0.0,14.6528571429,2.45714285714,25.2,6.94285714286,29.4,20.6,9,2004,2,0.06974289999999998,0.11856292999999997,125.44542857138,8.748927980310896,0.0056647784071976,0.02915337547587769
719,sj,9,0.05716667,0.052025,0.139,0.1584429,0.0,297.534285714,297.957142857,293.61857142900004,300.6,295.8,19.92,79.0271428571,0.0,15.0042857143,2.62857142857,24.1857142857,6.72857142857,28.3,19.4,11,2004,2,0.40663457000000003,8.100160634400002,1574.2206857134322,640.1325516201867,0.06626746506986028,2.1295161397877136
720,sj,10,-0.0638,0.0905,0.2206,0.2357714,0.0,297.82428571400004,298.05714285700003,293.645714286,301.2,296.0,16.2,77.7614285714,0.0,15.065714285699999,2.6857142857099996,25.157142857100002,7.214285714289999,31.1,20.6,5,2004,3,0.48307140000000004,7.8257566800000005,1259.7351428566799,608.5420190889764,0.053784860557768925,2.020391829644676
721,sj,11,-0.0505,0.02825,0.1867,0.1538,0.0,297.504285714,297.62857142900003,292.185714286,300.0,296.0,6.27,72.30571428569999,0.0,13.671428571400002,2.22857142857,25.4285714286,5.95714285714,30.6,21.1,6,2004,3,0.31825000000000003,1.9954275000000001,453.3568285713389,144.28081069282862,0.0209,0.4809360356427621
722,sj,12,,,0.02834286,0.0116,0.0,298.254285714,298.428571429,294.25142857099996,300.3,296.0,13.81,78.5471428571,0.0,15.591428571400002,2.5714285714300003,25.9142857143,6.6428571428600005,31.1,20.6,7,2004,3,,,1084.736042856551,,0.04598734598734599,
723,sj,13,-0.40625,0.07343333,0.1199,0.13226670000000001,0.0,298.32,298.6,293.961428571,300.1,297.3,11.1,76.8714285714,0.0,15.338571428599998,2.2857142857099997,25.5571428571,6.72857142857,30.0,21.1,11,2004,3,-0.08064996999999997,-0.8952146669999996,853.27285714254,-68.81643033036012,0.03698767077640786,-0.2293116638799071
724,sj,14,,0.023175,0.1476286,0.15838570000000002,28.35,296.89428571400003,296.921428571,293.281428571,299.9,294.3,81.1,80.3657142857,28.35,14.7214285714,2.41428571429,24.7,6.02857142857,28.9,20.6,4,2004,4,,,6517.6594285702695,,0.2704234744914972,
725,sj,15,0.4934,0.1412,0.3543429,0.2740857,0.0,297.758571429,298.085714286,293.32285714299996,300.9,295.6,11.0,76.44571428569999,0.0,14.7557142857,3.2,25.4,7.385714285710001,31.1,20.6,3,2004,4,1.2630286,13.8933146,840.9028571426999,1062.084358392944,0.036556995679627786,3.529692118288282
726,sj,16,0.0061,0.0162,0.1967286,0.18208570000000002,5.75,298.694285714,298.907142857,294.332857143,301.1,296.6,2.6,77.06,5.75,15.748571428599998,3.1,25.9571428571,6.08571428571,29.4,22.8,2,2004,4,0.40111430000000003,1.0428971800000002,200.35600000000002,80.36565669080002,0.008635004981733642,0.2669068638020592
727,sj,17,,-0.04705,0.2125571,0.27202859999999995,23.59,298.66,298.87142857099997,293.182857143,300.7,297.2,13.8,71.9542857143,23.59,14.6628571429,2.5714285714300003,25.842857142899998,6.18571428571,29.4,21.7,6,2004,4,,,992.96914285734,,0.0458929165281011,
728,sj,18,,-0.08976667,0.0633,0.15538329999999997,75.28,299.064285714,299.328571429,295.048571429,301.4,297.5,11.86,78.6028571429,75.28,16.42,2.51428571429,26.157142857100002,5.71428571429,30.0,22.8,10,2004,4,,,932.229885714794,,0.039349701393497014,
729,sj,19,,,0.09315,0.11813330000000001,9.57,299.09,299.207142857,294.38,301.1,297.3,20.56,75.38571428569999,9.57,15.75,2.3,26.271428571399998,6.27142857143,30.6,22.2,7,2004,5,,,1549.9302857139917,,0.06828296247093987,
730,sj,20,-0.0904,0.118525,0.10763330000000002,0.21006,15.78,298.765714286,298.914285714,295.37,301.3,297.2,36.9,81.7114285714,15.78,16.73,2.65714285714,26.728571428600002,5.52857142857,31.1,22.8,5,2004,5,0.3458183,12.760695270000001,3015.15171428466,1042.6946400760069,0.12246929970129439,3.460652638818476
731,sj,21,0.05286667,0.06016667,0.11564289999999999,0.1297857,96.99,298.12142857099997,298.114285714,295.154285714,300.0,296.5,79.0,83.8328571429,96.99,16.5214285714,1.77142857143,26.0428571429,4.67142857143,29.4,22.8,3,2004,5,0.35846194,28.318493259999997,6622.7957142891,2374.0201999677565,0.2633333333333333,7.9134006665591885
732,sj,22,-0.02563333,-0.008066667,0.1591143,0.1588,175.41,298.36571428599996,298.457142857,295.347142857,300.4,297.2,90.2,83.55,175.41,16.74,2.0,24.8142857143,4.91428571429,28.9,21.7,12,2004,5,0.28421430299999995,25.636130130599994,7536.21,2141.8986724116294,0.30026631158455397,7.1301553675487
733,sj,23,-0.07055,-0.02854,0.08158571,0.11324289999999998,13.51,300.054285714,300.207142857,296.445714286,302.2,298.2,5.36,80.91428571430001,13.51,17.8814285714,2.9,27.9571428571,7.54285714286,33.3,22.8,13,2004,6,0.09573860999999999,0.5131589496,433.70057142864806,41.52188986478448,0.017736598279285243,0.13739870901649398
734,sj,24,0.0218,-0.0441,0.1412,0.17824289999999998,6.12,299.817142857,299.757142857,296.101428571,301.5,298.0,30.07,80.1771428571,6.12,17.4757142857,2.3142857142900004,28.0428571429,6.34285714286,31.7,23.9,10,2004,6,0.2971429,8.935087003,2410.926685712997,716.3897470801485,0.0997346600331675,2.376085396617408
735,sj,25,0.017425,0.07493999999999999,0.1466571,0.1337429,13.07,300.037142857,300.135714286,296.588571429,302.5,297.8,20.0,81.5614285714,13.07,17.9842857143,3.24285714286,28.3285714286,7.12857142857,33.3,22.8,13,2004,6,0.372765,7.4553,1631.2285714280001,608.0649184283585,0.06611570247933884,2.0101319617466396
736,sj,26,0.0101,-0.00385,0.1837714,0.17021429999999999,41.41,300.537142857,300.642857143,296.41571428599997,302.5,297.9,17.0,78.2971428571,41.41,17.7942857143,2.85714285714,28.228571428600002,6.27142857143,32.2,23.9,13,2004,6,0.36023569999999994,6.124006899999999,1331.0514285707,479.492243107166,0.05619834710743802,1.58509832432121
737,sj,27,,0.0083,0.1515714,0.14474289999999998,28.37,300.64428571400003,300.678571429,296.55714285700003,302.5,298.4,32.2,78.4814285714,28.37,17.9514285714,2.6142857142900002,28.342857142899998,6.18571428571,32.2,23.3,8,2004,7,,,2527.1019999990804,,0.10644628099173555,
738,sj,28,-0.0267,-0.01173333,0.1683286,0.17511429999999997,39.05,300.258571429,300.257142857,296.33,301.9,298.6,43.83,79.1814285714,39.05,17.7285714286,2.5714285714300003,27.8285714286,6.42857142857,31.1,23.3,21,2004,7,0.30500957,13.3685694531,3470.522014284462,1058.5424272524376,0.14518052335210335,3.5062683910315924
739,sj,29,-0.0529,-0.10099999999999999,0.1853143,0.14984289999999997,59.15,300.575714286,300.671428571,296.797142857,302.4,299.0,15.8,79.9957142857,59.15,18.252857142899998,2.2,28.2428571429,5.24285714286,31.7,25.0,18,2004,7,0.18125719999999995,2.863863759999999,1263.93228571406,229.09682709813046,0.05224867724867725,0.7575953277054579
740,sj,30,0.0674,0.08983333,0.1748286,0.14874289999999998,23.74,300.401428571,300.4,296.095714286,302.3,298.4,31.21,77.4985714286,23.74,17.51,2.6857142857099996,28.014285714299998,6.52857142857,31.7,23.9,8,2004,7,0.48080483,15.0059187443,2418.730414286606,1162.9372656569012,0.10324181276877274,3.8469641602940827
741,sj,31,-0.0117,-0.05443333,0.1905286,0.1573,40.86,300.234285714,300.285714286,296.82285714299996,302.1,298.5,31.51,81.8071428571,40.86,18.3071428571,2.5714285714300003,28.0428571429,6.37142857143,31.7,23.9,7,2004,7,0.28169527,8.8762179577,2577.7430714272214,726.1380304963204,0.104303210857332,2.4036346590411135
742,sj,32,0.0058,0.0327,0.1741,0.18381429999999999,35.99,300.588571429,300.642857143,296.6,302.7,298.4,24.6,79.02571428569999,35.99,18.0528571429,2.97142857143,28.528571428600003,6.58571428571,32.2,24.4,20,2004,8,0.39641430000000005,9.751791780000001,1944.0325714282199,770.6423109799179,0.08126858275520318,2.545894651403759
743,sj,33,0.0374,0.1084,0.1253,0.17741429999999997,20.92,300.995714286,301.2,296.4,302.9,299.2,14.1,76.1714285714,20.92,17.8185714286,2.65714285714,28.9428571429,7.22857142857,33.9,24.4,14,2004,8,0.4485143,6.32405163,1074.01714285674,481.7120470163907,0.04655001650709806,1.5903335986014882
744,sj,34,-0.0164,-0.021875,0.1816,0.1706,37.3,300.794285714,300.85,297.268571429,302.6,298.6,44.4,81.2642857143,37.3,18.7742857143,2.58571428571,29.0,6.31428571429,32.2,24.4,14,2004,8,0.313925,13.93827,3608.1342857149198,1132.6835556430563,0.14672835426305353,3.743171036493907
745,sj,35,0.0996,0.0633,0.1006571,0.1094286,20.3,300.912857143,301.05,297.054285714,302.6,298.7,13.5,79.6842857143,20.3,18.5314285714,2.6428571428599996,29.0571428571,6.485714285709999,33.3,25.0,7,2004,8,0.3729857,5.03530695,1075.73785714305,401.23483766300046,0.044613350958360866,1.3259578243985473
746,sj,36,0.0414,0.0498,0.1631286,0.1992,62.61,300.861428571,300.9,296.39,302.6,298.9,25.37,76.7114285714,62.61,17.8228571429,2.62857142857,28.6142857143,7.05714285714,32.8,24.4,14,2004,9,0.4535286,11.506020582,1946.1689428564182,882.6432760171514,0.08384005287508262,2.9168647588141154
747,sj,37,0.1076,0.074925,0.1059143,0.09598571,42.51,300.958571429,301.0,297.15,302.8,299.3,33.4,79.8657142857,42.51,18.7171428571,2.34285714286,28.985714285700002,6.97142857143,33.9,25.0,10,2004,9,0.38442501000000007,12.839795334000002,2667.5148571423797,1025.4594256321082,0.11030383091149272,3.3865899129197756
748,sj,38,0.04015,,0.09487143,0.13944289999999998,52.29,301.1,301.257142857,297.304285714,303.3,299.3,16.0,80.0328571429,52.29,18.904285714300002,2.4285714285699997,28.6428571429,6.11428571429,32.2,24.4,13,2004,9,,,1280.5257142864,,0.05275304978569073,
749,sj,39,,-0.06745,0.2252571,0.2332,245.73,299.798571429,299.957142857,297.081428571,302.9,297.7,254.95,85.33,245.73,18.6457142857,2.54285714286,27.228571428600002,6.05714285714,33.9,23.3,27,2004,9,,,21754.8835,,0.8416969296797623,
750,sj,40,0.033475,0.007625,0.24358000000000002,0.1786333,10.06,301.028571429,301.207142857,296.478571429,303.6,298.7,8.57,76.4714285714,10.06,17.9642857143,3.67142857143,29.1428571429,8.08571428571,34.4,24.4,13,2004,9,0.4633133,3.970594981,655.360142856898,303.6370704755009,0.028227931488801053,1.0001221030154837
751,sj,41,-0.0168,0.02526667,0.09047143,0.05836667,34.73,300.68,300.678571429,296.58428571400003,302.5,298.9,35.7,78.4771428571,34.73,18.0728571429,2.55714285714,28.285714285700003,6.21428571429,31.7,24.4,18,2004,10,0.15730476999999998,5.615780289,2801.6339999984702,440.7103919939393,0.11801652892561984,1.4568938578312043
752,sj,42,,0.09375,0.2360286,0.2138714,83.2,300.508571429,300.678571429,296.864285714,303.4,298.6,41.4,80.66571428569999,83.2,18.4028571429,3.1571428571399998,28.1285714286,6.18571428571,32.2,23.9,16,2004,10,,,3339.5605714279795,,0.13645352669742913,
753,sj,43,0.0969,0.07463333,0.08211667,0.0797,10.82,300.647142857,300.80714285700003,296.221428571,302.7,299.2,18.0,76.9228571429,10.82,17.6957142857,2.44285714286,28.285714285700003,6.72857142857,32.2,23.9,16,2004,10,0.33335,6.000299999999999,1384.6114285722,461.5602197145429,0.05946481665014867,1.524810768795979
754,sj,44,0.0802,0.08800000000000001,0.096,0.1182286,96.72,299.892857143,300.157142857,296.26,302.4,298.6,25.2,80.6557142857,96.72,17.7642857143,2.37142857143,27.5,5.6428571428600005,31.7,23.9,20,2004,10,0.3824286,9.63720072,2032.52399999964,777.2953077862624,0.08333333333333334,2.570420991356688
755,sj,45,0.1337,0.1288,0.24505,0.1911143,105.49,299.67,299.9,295.375714286,301.8,298.2,31.2,77.5328571429,105.49,16.8185714286,2.4,27.0571428571,6.52857142857,30.6,22.8,17,2004,11,0.6986643,21.79832616,2419.0251428584797,1690.0865081176198,0.1033797216699801,5.600021564339363
756,sj,46,0.0199,-0.00135,0.039,0.06477143,18.75,299.921428571,299.971428571,295.598571429,302.1,298.3,24.5,77.3114285714,18.75,17.038571428599997,2.4,27.2428571429,6.3571428571399995,31.1,23.9,4,2004,11,0.12232143,2.996875035,1894.1299999993,231.69269020581436,0.08109897384971863,0.7669403846600938
